username, created_at, lng, lat, text
lil_Sdot, Tue Apr 21 14:30:08 +0000 2020, -85.850869, 38.198021, Lmao y’all need to dead ass STOP fr fr
1969amx, Tue Apr 21 14:30:08 +0000 2020, -86.142922, 39.779562, @SketcherGal17 Does anybody really care?
kicheco, Tue Apr 21 14:30:08 +0000 2020, -80.233328, 25.782353, @PauDeLaMora1904 Jajaja la maje platicando consigo misma
badbengal12, Tue Apr 21 14:30:08 +0000 2020, -89.876449, 32.571032, If everything works out right my favorite three WRESTLERS and my Hero's @AlexaBliss_WWE @BeckyLynchWWE @WWERollins… https://t.co/9YQbUuqT34
jayy7431, Tue Apr 21 14:30:08 +0000 2020, -118.411907, 34.020789, #BoltUp 🔥🔥🔥
DianeMarieT_NJ, Tue Apr 21 14:30:08 +0000 2020, -117.294096, 34.134925, @realDonaldTrump Thank You ~ Thank You ~        Thank You💞💞💞
mcclellando, Tue Apr 21 14:30:08 +0000 2020, -81.347267, 34.126489, Ok but hear me out...Carole Baskin = Hillary Clinton
buzzbunnyyy, Tue Apr 21 14:30:08 +0000 2020, -78.895441, 35.990983, Selling videos🥴 hmu
domehats, Tue Apr 21 14:30:08 +0000 2020, -83.804475, 27.698682, Hey @TomBrady, you can work out alone here any time you want, for as long as you want, wearing whatever you want, i… https://t.co/mnIQB46JXi
sharonm1009, Tue Apr 21 14:30:08 +0000 2020, -121.172848, 38.667887, @StephenAtHome My Husband Chester too!! No matter where we go that he shows his ID, people say something. It's hilarious 😆😆
AlusiAchalla, Tue Apr 21 14:30:08 +0000 2020, -93.147448, 45.080101, Let’s be realist here, if rapture takes place now the only black people who will be eligible to enter, will be the… https://t.co/elrsF3Zchu
SStephensProv, Tue Apr 21 14:30:08 +0000 2020, -71.401214, 41.825675, Today, at Noonday Prayer (12 noon) and Low Mass (12:10 pm), we virtually keep the feast of Saint Anselm, Archbishop… https://t.co/Flp60dmanP
marvinfloyd, Tue Apr 21 14:30:09 +0000 2020, -98.319925, 38.498196, Trump says he is suspending immigration over coronavirus, need to protect jobs https://t.co/1oiCBSeUzg via @YahooNews
JediFett, Tue Apr 21 14:30:09 +0000 2020, -70.683829, 41.931593, Those are NICE. The dark one especially. The lightning bolt down the pant leg ::chef kiss::
mitman49, Tue Apr 21 14:30:09 +0000 2020, -71.230677, 42.610900, @wolfcooooney Never. Just compliments.
JaeProd, Tue Apr 21 14:30:09 +0000 2020, -73.831187, 40.670879, @NYSLabor I already submitted for my UI claim which I didn't qualify an I already submitted my PUA and I'm going fo… https://t.co/5xXVvQg3sk
Melanieanneee_, Tue Apr 21 14:30:09 +0000 2020, -100.076888, 31.168893, Y'all thought I was joking 😏 @OnlyFans #onlyfans https://t.co/hSVn1x1uU5
Vengodelsuper, Tue Apr 21 14:30:09 +0000 2020, -117.046684, 32.388685, @GobiernoMX @zoerobledo @Tu_IMSS @emoctezumab @HLGatell @m_ebrard @SRE_mx @ISSSTE_mx @SEDENAmx @SSalud_mx @SEMAR_mx… https://t.co/zrn9n747Gw
froggiemlm, Tue Apr 21 14:30:09 +0000 2020, -93.588078, 45.312947, @effingalan @Sips_rants But if his buddy’s lose money on something he has them covered.
HLFrisbie, Tue Apr 21 14:30:09 +0000 2020, -105.128188, 39.820206, @kdartigues @SEP_mx KatiaTodos tenemos que hacer cambios drásticos en nuestras vidas. Al salir del hospital tengo… https://t.co/YbDf0GqTts
420cigarette, Tue Apr 21 14:30:09 +0000 2020, -73.968542, 40.780709, it’s truly a miracle i never caught a case 😂 but it’s never too late!
AirportCEONews, Tue Apr 21 14:30:09 +0000 2020, -82.506284, 28.017012, Fans what are you thinking
uncontrol__, Tue Apr 21 14:30:09 +0000 2020, -81.197276, 28.588445, Yo me dedicaría a comprarme cuadros
iluvdaCowbys, Tue Apr 21 14:30:09 +0000 2020, -112.322179, 33.605391, Happy birthday Tony!
JustAdazya, Tue Apr 21 14:30:09 +0000 2020, -81.705467, 41.495940, I’m getting Sharks when I’m done working later
MMUSportGodz_OT, Tue Apr 21 14:30:09 +0000 2020, -79.913521, 43.260695, My memorable #NFLDraft Day moment is when my man, @TeamJuJu was drafted by the @steelers as he was in absolutely in 😭 which I was nearly 😭.
ImmanuelEagles, Tue Apr 21 14:30:09 +0000 2020, -90.600600, 38.757838, 🦅Eagle 2020 8th Grade Spotlight ⭐️ https://t.co/YLncr7mzuj
american_butler, Tue Apr 21 14:30:09 +0000 2020, -71.385219, 41.816499, Как вам идея получать деньги с личного имущества в США? 😏Приобретая недвижимость, вы обеспечиваете себе высочайши… https://t.co/30MtkGm5yQ
BlueGoddess94, Tue Apr 21 14:30:10 +0000 2020, -83.099288, 42.352787, My only thought process and I don’t clear nothing up
bigron2u, Tue Apr 21 14:30:10 +0000 2020, -76.729713, 39.348221, ima make sure my bm n daughter 4eva str8
SMASHaVelli, Tue Apr 21 14:30:10 +0000 2020, -74.066663, 40.718001, IJWMDS 😢
rudycoby, Tue Apr 21 14:30:10 +0000 2020, -96.835249, 33.150140, Happy Birthday @DuvalMagic ! https://t.co/5hvHY0UmH7
sheknowshoney, Tue Apr 21 14:30:10 +0000 2020, -75.770041, 42.746617, It starts to show colors!!! No longer just gray and brown. Soon it'll be so green and pretty. Spring, hurry, blos… https://t.co/YffOhbbWrc
Ohhchaka, Tue Apr 21 14:30:10 +0000 2020, -80.846785, 35.209059, @ChinkyValentino Xbox
SydneyMRobinson, Tue Apr 21 14:30:10 +0000 2020, -97.135638, 32.701850, I woke up and watched transformers. My day is about to be great
drinktoo_that, Tue Apr 21 14:30:10 +0000 2020, -95.446486, 29.838495, If you don’t leave quarantine with some type of side hustle, what have you been doing?
stevepohlit, Tue Apr 21 14:30:10 +0000 2020, -82.754373, 27.858567, He is evil and a criminal
JoeHunk, Tue Apr 21 14:30:10 +0000 2020, -86.244729, 32.364145, Today I introduce my son to the greatest sports movie ever made! https://t.co/dfxMg2NfNi
CandelaMarissa, Tue Apr 21 14:30:10 +0000 2020, -73.483168, 40.750449, JFK students, do you need help with English or Reading? We’re here for you! @MsVCavalli and I are holding Google Me… https://t.co/IlduR8Ykcp
mslr4ever, Tue Apr 21 14:30:10 +0000 2020, -74.209249, 40.143253, @Darcie212 ❤❤🌹
D_1_C, Tue Apr 21 14:30:10 +0000 2020, -94.559281, 39.100048, Can someone make that quote make sense?
BFreeman25, Tue Apr 21 14:30:10 +0000 2020, -86.841724, 33.281358, @_Wabs @hannahcarolineb Sir I don’t think it’s lawful to kill whatever that is, but she will probably do very well.
Mh50The, Tue Apr 21 14:30:11 +0000 2020, -80.122355, 26.301198, Oil crash hits stocks, storage space in focus: https://t.co/p723hO4xxK via Reuters TV
thillsman, Tue Apr 21 14:30:11 +0000 2020, -94.559281, 39.100048, And this little one is going to be on my wishlist until it becomes reality. https://t.co/AKmbpX4SWi
ChipRosenberg, Tue Apr 21 14:30:11 +0000 2020, -79.861034, 35.170499, @realDonaldTrump @nytimes The ratings are good because it’s an evening news slot and everyone is waiting for the pa… https://t.co/sAsOLrm6r8
MyRealNameIsWiz, Tue Apr 21 14:30:11 +0000 2020, -71.341059, 46.855857, https://t.co/kup1Zggehl
Kippolito48, Tue Apr 21 14:30:11 +0000 2020, -71.052126, 42.405331, @deannamarsh751 Sweet baby!
6Sphoto, Tue Apr 21 14:30:11 +0000 2020, -84.370541, 39.444648, 🐝 📣 Best of luck to the Senior Class of 2020 Cheerleaders!
CookiTurner, Tue Apr 21 14:30:11 +0000 2020, -118.325145, 34.182160, @MsStone37 Girl a strong drink!! And really couldn’t believe it!
AdalieCrawford, Tue Apr 21 14:30:11 +0000 2020, -86.142922, 39.779562, i have so many ppl i want to reach out to but like idk what i should do or how to even start what i wanna say. idek… https://t.co/Yq5H47EI3b
CarrieFriday, Tue Apr 21 14:30:11 +0000 2020, -83.804475, 27.698682, When you gotta call in the Math Coach because Librarian Momma doesn’t do Math and Rocket Scientist Daddy knows what… https://t.co/UcApL9UPF3
MerrrdithLee, Tue Apr 21 14:30:12 +0000 2020, -81.332294, 28.757486, Asking for myself 🥴🤓😷
BettyBorsello, Tue Apr 21 14:30:12 +0000 2020, -76.678006, 39.966764, @seanmdav Idiot!
tmalesys, Tue Apr 21 14:30:12 +0000 2020, -73.968542, 40.780709, @olivier_gabet More than ever. Avoiding the crowd.
dallimore_m, Tue Apr 21 14:30:12 +0000 2020, -111.928142, 33.392884, Life is moments. Here's a good one.
taehumble, Tue Apr 21 14:30:12 +0000 2020, -82.095304, 33.526322, @tayyyyylaa Wow
StefanScrafield, Tue Apr 21 14:30:12 +0000 2020, -96.761753, 32.819858, Tennessee has pulled this off with Gruden and Peyton now...@UTAustin gimme Ricky and Vince droppin on class plz
BailiwickCrewDC, Tue Apr 21 14:30:12 +0000 2020, -77.000343, 38.887357, A little kindness from Capitol Hill would go a long way... ❤️#kindnessiscontagiousOn this next coronavirus stimu… https://t.co/SofSSQGYQ3
turbofan111, Tue Apr 21 14:30:12 +0000 2020, -77.014398, 38.898603, #msnbc @MSNBC
SidAnderson, Tue Apr 21 14:30:12 +0000 2020, -100.076888, 31.168893, For The First Time In My Life I Finally Found Someone like you https://t.co/5CedOFKNTi
NeuCare, Tue Apr 21 14:30:12 +0000 2020, -98.319925, 38.498196, This perfectly captures many Americans understanding of risk. Lemme give it a stab:Sitting on a beach without s… https://t.co/DFAjsMa1Mz
USABoxing, Tue Apr 21 14:30:12 +0000 2020, -104.789327, 38.888519, A look at today’s workout! https://t.co/Q2udc7YKdy
Habsterboy, Tue Apr 21 14:30:12 +0000 2020, -73.723025, 45.557830, @nononsense456 @rwitchcraft @DeAnna4Congress @SpeakerPelosi Too be honest, what IT is doing is putting LOTS of nega… https://t.co/LBHkEDDddu
jcarrrilllo26, Tue Apr 21 14:30:12 +0000 2020, -120.583402, 44.145437, @SLAMonline KD saved em
Bgee242, Tue Apr 21 14:30:12 +0000 2020, -96.397150, 42.473947, https://t.co/keK3aFItor
thomgore, Tue Apr 21 14:30:13 +0000 2020, -84.551798, 38.942165, @ShannonD10 That sounds nice. We’ll be in the low 60s here.
mdcfBBA, Tue Apr 21 14:30:13 +0000 2020, -117.072318, 33.120359, If Putin is not removed from power within the next six months Russia will receive no further loans no lending to an… https://t.co/Pzq7jwdsbD
realtezzyjayy, Tue Apr 21 14:30:13 +0000 2020, -89.922029, 35.133521, @MikeGuwap___ Nope someone physical went into my shit changed on of my emails and took my number off
onapedalstool, Tue Apr 21 14:30:13 +0000 2020, -93.105649, 44.941516, DoorDash is a great way to support local restaurants with safe, no-contact delivery. Get $15 off ($5 off each of yo… https://t.co/eaIFdgKtRN
susanmsmithms, Tue Apr 21 14:30:13 +0000 2020, -79.272570, 43.629311, This is what his base hears and believes. How to bridge the chasm is a big Q.
saucealfredoo, Tue Apr 21 14:30:13 +0000 2020, -121.469664, 38.561722, You should be in your mind
JPJABBER, Tue Apr 21 14:30:13 +0000 2020, -84.047553, 39.727936, And then there’s Marsha Blackburn, Lamar Alexander, Scott De Jalais, etc.....not to mention all the other county-wi… https://t.co/77FvKj489c
Pammie3333, Tue Apr 21 14:30:13 +0000 2020, -98.123250, 29.705614, @tshoya @funder Did you see his last one. I saw the video byte where he showed the swabs. He’s making a joke about… https://t.co/HanXXnMGLZ
McNicollb, Tue Apr 21 14:30:13 +0000 2020, -77.349057, 38.955801, Looks like basically zero of the dossier turned out to be true. Keep track of who tried to convince you otherwise.… https://t.co/XdlKnqNwKv
DevlWearsTechno, Tue Apr 21 14:30:13 +0000 2020, -117.982366, 34.002381, Intermetent fasting is super rough if you smoke 3 gs of wax in 4 days and 3-4 joints a day. I’m a pot head bro and… https://t.co/9umCYFxajQ
TheMightyOx, Tue Apr 21 14:30:13 +0000 2020, -81.367773, 28.501678, Karaoke microphones are an often overlooked disease vector.
nadiaangelicac, Tue Apr 21 14:30:13 +0000 2020, -73.831187, 40.670879, @yahiighness Me every night: “I’m going to get up early and go for a run”Reality at 8 am: “naaaah I’m good”
obey_raii, Tue Apr 21 14:30:13 +0000 2020, -83.804475, 27.698682, when u in love this is the most therapeutic thing in the world.
WerderEdESPN, Tue Apr 21 14:30:13 +0000 2020, -97.103139, 33.030083, A lot of Sammy Winder early. Too much John Elway late.
snarbi, Tue Apr 21 14:30:13 +0000 2020, -73.655282, 40.605453, @WellRedneck @lasersmama @LancyCole @TaraSetmayer Lol, well you warned pple in your bio about being Sarcastic 🤦‍♀️😏
MrsWebbsClass, Tue Apr 21 14:30:13 +0000 2020, -79.671038, 36.079222, Just finished a #SmallGroup #Math @zoom_us session. I immediately got this message from one of my kid’s moms. 😍 THI… https://t.co/HVGgOSa3NO
Stvzbnk, Tue Apr 21 14:30:14 +0000 2020, -115.223125, 36.232915, @tonycenteio @SexCounseling @realDonaldTrump Not watching the Corona Virus Daily Briefings? Ask your Cable News Provider to carry it.
MsMouri, Tue Apr 21 14:30:14 +0000 2020, -122.435979, 37.770657, @thekjohnston Tiny brains, too!
Dunesway123, Tue Apr 21 14:30:14 +0000 2020, -77.604684, 41.117936, You can’t pull it together while on vacation....call back Congress!
SalmaBriones23, Tue Apr 21 14:30:14 +0000 2020, -100.482749, 25.583500, JAJAJAJAJA
mklinebuckeye, Tue Apr 21 14:30:14 +0000 2020, -83.085228, 40.177547, @SexCounseling @realDonaldTrump Retweeting a sex counselor again Donald?  Are you in need of therapy?  Does trophy wife know? #TheResistance
justintye, Tue Apr 21 14:30:13 +0000 2020, -117.585658, 33.859093, Dreaming of Space To Spread Out? Pick One of These 7 Hobby Farms for Sale https://t.co/iC3M40Ycaw #ActiveRealty… https://t.co/ktX0eVY3rw
Mattstars, Tue Apr 21 14:30:14 +0000 2020, -77.636294, 38.812291, @granthpaulsen Bruce Allen likes the gold pants
novacanegoddess, Tue Apr 21 14:30:14 +0000 2020, -84.433106, 33.767195, damn... this 20 pc combo looking real good rn.. https://t.co/C7jL1xRWoX
bbjonz22, Tue Apr 21 14:30:14 +0000 2020, -76.501448, 43.461226, @LeoRautins @realDonaldTrump @nytimes Yes !  He shots, he scores !  Great post Leo !!!🍊🏀💪🍊🏀💪🍊🏀💪🍊🏀💪
kingmirrr_, Tue Apr 21 14:30:14 +0000 2020, -76.488585, 39.264492, single w. no hoes, niggas or friends w. benefits 🤷🏾‍♂️
FFredFredBerger, Tue Apr 21 14:30:14 +0000 2020, -106.417430, 31.793368, I can’t wait to begin practicing my makeup. Y’all don’t even know how ready/excited I am.
totesAaron, Tue Apr 21 14:30:14 +0000 2020, -118.918886, 34.188478, Tuesday boozeday
DEE_MAN123411, Tue Apr 21 14:30:14 +0000 2020, -84.335737, 33.460773, @iamqweenstorm I AM
HeatherATurner, Tue Apr 21 14:30:14 +0000 2020, -75.980854, 43.030981, @AllisonKEarl Amen.  Have you seen the organizers on Slidesmania?  They are create for all levels.
Angelus13AOV, Tue Apr 21 14:30:14 +0000 2020, -73.831187, 40.670879, @Marina_Sirtis I too love the country of your birth. I’ve always been fascinated with the culture &amp; have always wan… https://t.co/zwLYlezBk7
theonlyfarris, Tue Apr 21 14:30:14 +0000 2020, -100.076888, 31.168893, You outchea cuffing chews you a bird 😂😂
catandmaclover, Tue Apr 21 14:30:14 +0000 2020, -92.061177, 30.206079, @gellnerlizzy @oluwatayomii @katelynn_adrian @itsallexx98 @alyssaboudr Ayup
jmeserole, Tue Apr 21 14:30:14 +0000 2020, -88.101505, 41.953001, They are willing to do what success requires.
dalehuntington, Tue Apr 21 14:30:14 +0000 2020, -117.104989, 32.810012, @DougHibbard1 Dude. Didn’t the owner of Jurassic park die in the first book?
JuanMBarboza1, Tue Apr 21 14:30:14 +0000 2020, -100.076888, 31.168893, Enseñarle a chofis como hacer un trenecito en una alberca
sammyclaws12, Tue Apr 21 14:30:14 +0000 2020, -81.550398, 41.474967, @christos_ioa It’s just facts.
bratttyt, Tue Apr 21 14:30:15 +0000 2020, -118.346138, 33.914068, I fucking hate Scorpio’s but love Gemini’s
DaleEArnold, Tue Apr 21 14:30:15 +0000 2020, -71.470286, 42.076368, Finishing “The Splendid and the Vile” by @exlarson. Does that mean I’m now the Prime Minister of England?
ArtOfJw, Tue Apr 21 14:30:15 +0000 2020, -96.761753, 32.819858, We was really in that hoe going to war with Michael Meyers. I was swinging so slow, it was making me sooo mad.
JanilleNG, Tue Apr 21 14:30:15 +0000 2020, -79.272570, 43.629311, Happy Birthday Charlotte B! 💚🥀 #CharlotteBrontë https://t.co/VMsVCMn8iH
salaciousseavey, Tue Apr 21 14:30:15 +0000 2020, -97.754724, 30.323346, @WillowwwwB i love youuuu
DanAlban, Tue Apr 21 14:30:15 +0000 2020, -77.101999, 38.880845, Today is the 184th anniversary of the Battle of San Jacinto#Texas #History #NotATexanButMarriedOne
meag_mcc, Tue Apr 21 14:30:15 +0000 2020, -81.453461, 41.516981, @skylerwinterz @alexisspeace omg can u do mine
JustPurpling, Tue Apr 21 14:30:15 +0000 2020, -93.369494, 44.949067, Не се родила боља песна евр!! Ми фали ко да го нема 40 години 😭
Bob81791036, Tue Apr 21 14:30:15 +0000 2020, -76.992441, 38.752715, @shitimjustME Beautiful
L70OZ, Tue Apr 21 14:30:15 +0000 2020, -115.038337, 36.006256, Realmente esta es la lógica.
gravimint, Tue Apr 21 14:30:15 +0000 2020, -80.291845, 27.165487, https://t.co/mk0DZir9qv
chickpea_nessi, Tue Apr 21 14:30:15 +0000 2020, -75.800141, 45.248791, @mmilky400 Snack break!! https://t.co/fTeJ9YAsUu
RosyyRozay, Tue Apr 21 14:30:15 +0000 2020, -73.948775, 40.655138, @KevinAnthonyM @GrannMierda LMFAOOOOO who you telling
Shehab_Khadadah, Tue Apr 21 14:30:16 +0000 2020, -75.117998, 40.004866, @Humoud_Yassen أطفال 😂😂😂 هذيل مو مال منزلي ومؤسسي ، مكانهم المركزي 😂
deybcncpcn, Tue Apr 21 14:30:16 +0000 2020, -79.272570, 43.629311, palamig lang https://t.co/Gok4x4bQ8v
_dave06, Tue Apr 21 14:30:16 +0000 2020, -71.088712, 42.313670, https://t.co/AQmQm1Ddi0
JamesIsaak2, Tue Apr 21 14:30:16 +0000 2020, -86.142212, 40.472726, @JocAPhotography Interesting. Just something they can do but rarely have cause to do it.
LilTvg, Tue Apr 21 14:30:16 +0000 2020, -79.420865, 38.003376, Its4/20 all month long
dolapothevibe, Tue Apr 21 14:30:16 +0000 2020, -73.849441, 40.850347, Morning before heading to work I felt it in my heart ❤️ that God will heal the land and everyone in this world . Go… https://t.co/JxdKeN4oe2
shittyvegan69, Tue Apr 21 14:30:16 +0000 2020, -73.660905, 43.333512, I’m gonna go to the grocery store 5 times a day just because
NWJS_jobs, Tue Apr 21 14:30:16 +0000 2020, -117.165331, 32.722628, Want to work at San Diego Association Of Government (Sandag)? We're hiring in San Diego, CA! Details:… https://t.co/HX2MWWuDlN
NWJS_jobs, Tue Apr 21 14:30:16 +0000 2020, -121.287890, 37.958445, We're hiring! See our latest job opening: Supervising Combination Inspector https://t.co/KC3w7ZD71U Stockton, CA
j_roshod, Tue Apr 21 14:30:16 +0000 2020, -86.791549, 36.200008, @perrykey @NeverrYou 🥰😏
NWJS_jobs, Tue Apr 21 14:30:16 +0000 2020, -87.637668, 41.883784, Want to work in Chicago, IL? Our latest opening. https://t.co/4sFR8fLlB3. Forte Consulting Group
ETaylor101, Tue Apr 21 14:30:16 +0000 2020, -84.541562, 33.588263, Sometimes you gotta do what you gotta do lol.
AmedCollector, Tue Apr 21 14:30:16 +0000 2020, -73.961427, 40.768395, Trout Project 2020$35 shipped each, until further notice@HobbyConnector https://t.co/DsWgpHr9TP
JimClinkscale, Tue Apr 21 14:30:17 +0000 2020, -72.757385, 41.500753, @WinningByARose Great color...and not half bad!😁
TimWCarr845, Tue Apr 21 14:30:17 +0000 2020, -83.804475, 27.698682, @gtconway3d I’m all over that. #DumptRump
Mjaynes87Barry, Tue Apr 21 14:30:17 +0000 2020, -70.055779, 41.751463, @erikajayne I cannot wait!!! 👑👑👑👑👑👑The Queen will rule as always!! I am a huge fan and I just think you are the Ult… https://t.co/GgiWhFMaMz
jett_stream, Tue Apr 21 14:30:17 +0000 2020, -84.433106, 33.767195, @DavidCornDC @MotherJones #FakeNews
analydiamonaco, Tue Apr 21 14:30:17 +0000 2020, -118.411907, 34.020789, “I think a lot of us have a choice between whether to keep up the high expectations for ourselves or whether to be… https://t.co/CQFkekPjMt
eli5isaac, Tue Apr 21 14:30:17 +0000 2020, -89.266508, 39.739300, @Afine @matt_e28 Gov. Whitmer.. It’s for your safety https://t.co/FhDiVnSIO3
tmj_ny_erdoc, Tue Apr 21 14:30:17 +0000 2020, -73.794852, 40.728224, This job might be a great fit for you: Express Care Physician - https://t.co/ybonqFFClK #PhysicianJobs #DoctorJobs
AshleeGuzman, Tue Apr 21 14:30:17 +0000 2020, -101.897173, 33.570526, ugh I swear está cuarentena no más me la paso comiendo de todo
klunez_, Tue Apr 21 14:30:17 +0000 2020, -73.849441, 40.850347, i have decided :)
chaarese, Tue Apr 21 14:30:17 +0000 2020, -75.123671, 39.815139, i miss knuccles 🥺
font4842, Tue Apr 21 14:30:17 +0000 2020, -92.061177, 30.206079, https://t.co/RL17LBhs96
tsale4506, Tue Apr 21 14:30:17 +0000 2020, -76.456646, 39.407243, @Ravens_Reid @Ebony_Bird @ChrisJustJoking 💯.  Think he adds a dimension to the rush position we don't have with our power guys.
mccoysam99, Tue Apr 21 14:30:17 +0000 2020, -100.076888, 31.168893, The dogs // the mom https://t.co/wbATNnGXl9
D3FBHuddle, Tue Apr 21 14:30:17 +0000 2020, -81.367773, 28.501678, I can think of two #XFL guys who could fit the bill #d3fb
MikeyJerome, Tue Apr 21 14:30:17 +0000 2020, -118.377313, 33.854669, @WhitlockJason @KingJames never quit the NBA in his prime either. He most of the time didn’t have the pieces he nee… https://t.co/JWuvBblGh7
robertinflorid, Tue Apr 21 14:30:17 +0000 2020, -83.804475, 27.698682, @TheRickWilson Rick what he don’t get 🧐is he has a🧐captive audience waiting for signs of his stroke. That’s why they watch
CapnStormcloud, Tue Apr 21 14:30:18 +0000 2020, -85.698188, 38.335135, The idea that statistics was a useless class in school is looking mighty stupid right about now.
mfg, Tue Apr 21 14:30:18 +0000 2020, -73.968542, 40.780709, That’s my coach
BookofJonah, Tue Apr 21 14:30:17 +0000 2020, -115.135165, 36.060964, “He needs some milk...”😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/ju96lICi5X
tmj_hou_health, Tue Apr 21 14:30:18 +0000 2020, -95.397254, 29.710073, Want to work in #Houston, TX? View our latest opening: https://t.co/EH417juBX2 #Healthcare
antoniocasas131, Tue Apr 21 14:30:18 +0000 2020, -98.244083, 26.111549, Te Bote Remix - Bad Bunny, Ozuna (PARODIA/Parody) | "SIN PAPEL YO ME QUE... https://t.co/rQVQGhYFKC vía @YouTube
cuteeclaud, Tue Apr 21 14:30:18 +0000 2020, -79.420865, 38.003376, You crazy to think I’m bouda sit here n be respectful to somebody that don’t respect me. You get what you give 🤗
woodzzy1017, Tue Apr 21 14:30:18 +0000 2020, -84.279639, 39.496251, @AdamSchefter @Chargers Love it!⚡️⚡️⚡️⚡️
Becky_Carias, Tue Apr 21 14:30:18 +0000 2020, -77.590086, 38.204866, Me duele El Salvador #NayibDictador #amigodatecuenta #Nayibmanipulador https://t.co/byDf39Fl2C
KateMeriwether, Tue Apr 21 14:30:18 +0000 2020, -86.142922, 39.779562, You are not alone...
JonDoe50916061, Tue Apr 21 14:30:18 +0000 2020, -72.102718, 41.549289, Democrats should be hog tied and locked up for the duration of this term and Trump's second term.
jaaabeee, Tue Apr 21 14:30:18 +0000 2020, -70.936600, 43.070197, @ddale8 I'm guessing he gets that number from the OANN "Show of hands here in the newsroom" poll.
MsMicolefoster, Tue Apr 21 14:30:18 +0000 2020, -84.461339, 33.452588, @Tyti_Nashay 😂😂😂😂
reina_kapiolani, Tue Apr 21 14:30:18 +0000 2020, -111.997441, 40.678703, @IamEmeline_ You do that bby girl ✊🏽😭😭😭🤣🤣🤣
Bassmaster12, Tue Apr 21 14:30:18 +0000 2020, -85.242564, 35.091954, @joelpollak @JoeBiden @JoeBiden hates strong, intelligent women
KristenHarte, Tue Apr 21 14:30:18 +0000 2020, -86.270540, 45.001180, @DonnaLynnNH Yes, they get extra cash flow for a COVID19 death.
15JudicialCASA, Tue Apr 21 14:30:18 +0000 2020, -94.559281, 39.100048, https://t.co/6P63AI5rtC
TiaaBia, Tue Apr 21 14:30:18 +0000 2020, -80.846785, 35.209059, He preyed in young girls meanwhile ****** preying on little boys! All sick
Dinkeldash, Tue Apr 21 14:30:18 +0000 2020, -79.861034, 35.170499, @moneywisecom Good show.
tmj_chi_health, Tue Apr 21 14:30:18 +0000 2020, -87.646713, 41.610034, Can you recommend anyone for this job? Clinical Associate (CNA), Med/Surg - https://t.co/EO8xVsMdSy #CNA #Harvey, IL
MattMurrie, Tue Apr 21 14:30:19 +0000 2020, -117.824049, 33.810159, @gondiaz @BeerandNapkins Cool!
saraanicoleee, Tue Apr 21 14:30:19 +0000 2020, -84.578994, 33.551151, “Come give me a kiss”
AMihandoost, Tue Apr 21 14:30:19 +0000 2020, -81.185067, 28.529141, @stella_orly @Kingpaul__ I’ll kick your ass from 6 feet away
sbamod_jr, Tue Apr 21 14:30:19 +0000 2020, -121.998644, 37.973327, Desperate words from a one term President.
ayokasystems, Tue Apr 21 14:30:19 +0000 2020, -97.285913, 32.779967, #NorthKorea leader Kim Jong Un could be incapacitated after surgery, intel says from @CNBC  https://t.co/lNtWkXYGq5
darlex, Tue Apr 21 14:30:18 +0000 2020, -77.316513, 37.510611, @tre11turner Happy Birthday Champ !! https://t.co/T0IaEDR68J
Davidhartley42, Tue Apr 21 14:30:19 +0000 2020, -72.618040, 41.762063, I love the Yiddish. Bupkas=nothing.            They are not ‘shmucks,’ they are ‘shmeckelas,’ or small shmucks. Sam… https://t.co/zukMgoNtwB
jon_jhudson1542, Tue Apr 21 14:30:19 +0000 2020, -115.133373, 36.249124, @ChinaDaily Blah, bablah..blah blah.  #ChinaIsAsshoe
KM_Heartbreaker, Tue Apr 21 14:30:19 +0000 2020, -84.433106, 33.767195, @iRockStilettoes I can’t deal at all
OmariKWest, Tue Apr 21 14:30:19 +0000 2020, -73.805512, 40.892955, Il savait pas te Ken aussi — Quel rapport ? Mdr  https://t.co/OdwX2NfeMx
itsbritany_, Tue Apr 21 14:30:19 +0000 2020, -74.003782, 41.553343, I always tell myself to not catch feelings and then i do and end up hurting myself in the end bc they don’t feel th… https://t.co/Q6hz2NW7Xc
MrsAlgebrainiac, Tue Apr 21 14:30:20 +0000 2020, -87.759533, 41.708954, 🏝 This is soooo cool! Try it! I got an awesome location!! 😉🤣 #mathfun
QuanDBtalk, Tue Apr 21 14:30:20 +0000 2020, -76.069946, 36.802541, That white on yellow is tough omg
832ajb, Tue Apr 21 14:30:20 +0000 2020, -83.804475, 27.698682, @RiskReversal Watch Out Don Going Blue Tie you better Buy More $QQQ https://t.co/WEKPTMIHif
MattReports, Tue Apr 21 14:30:20 +0000 2020, -79.272570, 43.629311, @MiladyBell @PaulPsmith67 @sft_asu @realDonaldTrump Lol, your President wanted to reopen the CanAm border while our… https://t.co/9wxi2Jom2C
Red_Sparks, Tue Apr 21 14:30:20 +0000 2020, -84.433106, 33.767195, I need that energy
RGGdomo, Tue Apr 21 14:30:20 +0000 2020, -83.173867, 32.678207, @quanhuncho_ Preciate it foo❄️❄️❄️
aboveYOU__, Tue Apr 21 14:30:20 +0000 2020, -85.604962, 42.912768, i got a bitch &amp; tried some shit i seen on tv
